# Dataset: TUM
# Sequence: fr1desk
# Camera translation noise std: 0.07 m
# Camera rotation noise std: 0 m
# Landmark location noise std: 0.0 m

63 2913 13514
517.306408 516.469215 318.64304 255.313989
0 1     3.410000e+02 3.260000e+02
52 1153     3.972000e+02 1.776000e+02
52 1156     3.009872e+02 1.576600e+02
52 1164     5.400000e+02 7.920001e+01
52 1182     1.327104e+02 7.257601e+01
52 1190     2.065306e+02 5.723137e+01
52 1191     1.700000e+02 2.130000e+02
52 1198     2.329068e+02 1.469104e+02
52 1201     1.202688e+02 1.306368e+02
52 1203     1.890000e+02 1.000000e+02
52 1204     1.884000e+02 9.960001e+01
52 1209     3.931200e+02 8.352000e+01
52 1210     3.360000e+01 7.080000e+01
52 1213     1.800000e+02 4.608000e+01
52 1215     2.870000e+02 3.110000e+02
52 1217     2.550000e+02 2.990000e+02
52 1218     2.315520e+02 2.954880e+02
52 1219     3.911640e+02 2.120049e+02
52 1221     3.670000e+02 1.780000e+02
52 1228     1.721088e+02 1.617408e+02
52 1240     1.791591e+02 4.727809e+01
52 1250     2.289600e+02 1.944000e+02
52 1259     3.807130e+02 1.990656e+02
52 1277     2.923200e+02 1.627200e+02
52 1290     2.880000e+01 1.704000e+02
52 1295     2.833920e+02 3.386880e+02
52 1298     3.284583e+02 2.717246e+02
52 1300     2.480000e+02 1.830000e+02
52 1305     2.972160e+02 8.467200e+01
52 1306     3.153600e+02 7.632000e+01
52 1316     3.283201e+01 7.084801e+01
52 1326     3.312000e+01 7.056001e+01
52 1336     3.672000e+02 1.776000e+02
52 1341     2.350000e+02 1.870000e+02
52 1342     2.472000e+02 1.800000e+02
52 1343     2.836685e+02 1.841357e+02
52 1344     3.338496e+02 1.700352e+02
52 1348     2.903040e+02 1.617408e+02
52 1353     1.080000e+02 1.092000e+02
52 1362     3.284583e+02 2.712269e+02
52 1363     2.448507e+02 2.508227e+02
52 1365     2.073600e+02 5.904000e+01
52 1366     2.076000e+02 5.880000e+01
52 1367     2.073600e+02 5.806081e+01
52 1373     2.440000e+02 2.540000e+02
52 1378     3.398400e+02 2.044800e+02
52 1382     2.861568e+02 1.845504e+02
52 1396     1.463132e+02 1.761731e+02
52 1398     2.020000e+02 1.480000e+02
52 1400     2.220000e+02 9.360001e+01
52 1405     2.208000e+02 1.752000e+02
52 1411     2.090189e+02 1.582572e+02
52 1440     2.264371e+02 1.916007e+02
52 1444     2.471040e+02 1.607040e+02
52 1445     1.731871e+02 1.702011e+02
52 1450     5.800000e+01 9.000000e+01
52 1451     1.810000e+02 4.600000e+01
52 1454     2.021760e+02 1.486080e+02
52 1457     3.960000e+02 1.510000e+02
52 1463     4.329677e+02 1.020211e+02
52 1465     1.929600e+02 3.009600e+02
52 1466     2.522880e+02 3.006720e+02
52 1467     2.544000e+02 2.988000e+02
52 1471     2.000000e+02 2.890000e+02
52 1473     1.968000e+02 2.940000e+02
52 1482     2.430000e+02 2.490000e+02
52 1507     2.220000e+02 1.430000e+02
52 1510     1.170000e+02 6.000000e+01
52 1520     6.120000e+01 5.760000e+01
52 1540     2.900000e+01 1.710000e+02
52 1552     2.090189e+02 1.393459e+02
52 1555     1.190000e+02 1.300000e+02
52 1598     1.728000e+02 1.752000e+02
52 1600     1.339200e+02 1.612800e+02
52 1665     2.820000e+02 1.770000e+02
52 1722     1.728000e+02 2.044800e+02
52 1745     1.300000e+02 1.530000e+02
52 1750     1.670400e+02 1.540800e+02
52 1756     3.553322e+02 1.403413e+02
52 1769     2.256000e+02 1.032000e+02
52 1789     2.488320e+02 3.283200e+02
52 1790     2.508227e+02 3.224863e+02
52 1799     4.500000e+02 5.500000e+01
52 1828     4.188000e+02 1.980000e+02
52 1831     3.941500e+02 1.934918e+02
52 1862     2.830713e+02 1.827423e+02
52 1868     2.550528e+02 1.721088e+02
52 1881     3.547350e+02 1.397441e+02
52 1885     2.347200e+02 1.094400e+02
52 1887     7.500000e+01 5.700000e+01
52 1901     3.919105e+02 8.501761e+01
52 1973     2.016000e+02 2.289600e+02
52 1982     2.810000e+02 2.130000e+02
52 1993     5.760000e+01 9.000000e+01
52 2051     3.398400e+02 2.160000e+02
52 2072     3.276288e+02 2.716416e+02
52 2076     1.814400e+02 1.710720e+02
52 2095     2.220000e+02 1.428000e+02
52 2115     4.190000e+02 1.980000e+02
52 2138     1.347840e+02 1.641600e+02
52 2156     1.658880e+02 1.607040e+02
52 2160     2.016000e+02 1.476000e+02
52 2169     2.052000e+02 3.684000e+02
52 2170     2.078245e+02 3.619013e+02
52 2218     2.633472e+02 3.172608e+02
52 2227     3.162240e+02 3.110400e+02
52 2237     3.600000e+02 2.606400e+02
52 2243     3.096000e+02 2.124000e+02
52 2253     2.073600e+02 3.297600e+02
52 2254     2.090000e+02 3.290000e+02
52 2255     2.073600e+02 3.300480e+02
52 2257     2.301696e+02 3.276288e+02
52 2265     2.332800e+02 2.937600e+02
52 2298     1.656000e+02 3.585600e+02
52 2299     1.656000e+02 3.588000e+02
52 2308     2.320000e+02 3.280000e+02
52 2312     2.488320e+02 3.259700e+02
52 2323     2.534400e+02 2.995200e+02
52 2349     1.728000e+02 2.052000e+02
52 2360     1.710000e+02 1.660000e+02
52 2368     3.948000e+02 1.932000e+02
52 2379     2.965248e+02 1.907712e+02
52 2383     3.096000e+02 1.555200e+02
52 2390     2.562970e+02 1.492992e+02
52 2392     2.635200e+02 1.440000e+02
52 2394     4.292353e+02 3.442177e+02
52 2395     4.720000e+02 3.330000e+02
52 2396     2.793600e+02 3.484800e+02
52 2397     4.400000e+02 3.230000e+02
52 2398     4.396033e+02 3.214081e+02
52 2399     4.458240e+02 3.162240e+02
52 2400     3.672000e+02 3.096000e+02
52 2401     4.128000e+02 2.976000e+02
52 2402     4.118400e+02 2.952000e+02
52 2403     5.256000e+02 3.528000e+02
52 2404     5.266945e+02 3.504384e+02
52 2405     5.250356e+02 3.508532e+02
52 2406     3.300000e+02 3.060000e+02
52 2407     3.297600e+02 3.067200e+02
52 2408     5.267277e+02 3.404023e+02
52 2411     3.588000e+02 3.888000e+02
52 2412     3.619013e+02 3.869836e+02
52 2413     3.583181e+02 3.881780e+02
52 2415     3.877632e+02 3.193344e+02
52 2417     3.790000e+02 3.230000e+02
52 2418     3.792000e+02 3.228000e+02
52 2421     4.126465e+02 2.944512e+02
52 2422     4.090799e+02 2.866545e+02
52 2425     3.900000e+02 2.920000e+02
52 2426     4.302720e+02 2.833920e+02
52 2427     4.269958e+02 2.836685e+02
52 2428     4.279911e+02 2.836685e+02
52 2429     1.987200e+02 2.894400e+02
52 2438     2.509056e+02 3.234817e+02
52 2457     2.056320e+02 3.663360e+02
52 2460     2.304000e+02 3.732000e+02
52 2461     2.310000e+02 3.730000e+02
52 2465     2.488320e+02 3.782247e+02
52 2466     4.570000e+02 1.860000e+02
52 2467     4.458241e+02 2.446848e+02
52 2470     3.902400e+02 2.160000e+02
52 2472     4.329677e+02 1.667175e+02
52 2476     1.740000e+02 2.050000e+02
52 2489     2.780000e+02 3.520000e+02
52 2491     2.840000e+02 3.390000e+02
52 2492     2.799360e+02 3.462913e+02
52 2515     3.421440e+02 2.198016e+02
52 2533     1.612432e+02 3.792200e+02
52 2537     2.050000e+02 3.390000e+02
52 2539     2.073600e+02 3.297025e+02
52 2542     3.110400e+02 3.859200e+02
52 2543     3.870000e+02 3.620000e+02
52 2544     3.898369e+02 3.566592e+02
52 2545     3.881780e+02 3.583181e+02
52 2546     3.881780e+02 3.583181e+02
52 2547     4.112640e+02 3.542400e+02
52 2548     4.164000e+02 3.552000e+02
52 2551     3.801600e+02 3.231360e+02
52 2552     3.787200e+02 3.225600e+02
52 2553     3.590000e+02 3.890000e+02
52 2554     3.585600e+02 3.873600e+02
52 2555     2.073600e+02 3.649536e+02
52 2557     3.120000e+02 3.870000e+02
52 2561     3.120000e+02 3.864000e+02
52 2565     3.139200e+02 4.046400e+02
52 2570     3.680640e+02 3.075840e+02
52 2571     3.682714e+02 3.060634e+02
52 2576     1.969920e+02 2.923777e+02
52 2603     2.471040e+02 3.801600e+02
52 2605     3.870720e+02 3.611520e+02
52 2606     3.876000e+02 3.600000e+02
52 2607     3.873600e+02 3.600000e+02
52 2608     4.290000e+02 3.460000e+02
52 2609     4.284000e+02 3.456000e+02
52 2610     4.285440e+02 3.456000e+02
52 2611     4.508837e+02 3.314443e+02
52 2612     5.240000e+02 3.020000e+02
52 2613     5.250356e+02 3.010868e+02
52 2614     5.266945e+02 3.006720e+02
52 2615     5.241600e+02 3.009600e+02
52 2616     5.255333e+02 2.985985e+02
52 2617     5.303109e+02 2.974041e+02
52 2618     5.568000e+02 2.448000e+02
52 2619     5.558400e+02 2.448000e+02
52 2620     5.577985e+02 2.446848e+02
52 2621     5.583791e+02 2.448507e+02
52 2622     4.560000e+02 1.860000e+02
52 2623     4.968000e+02 2.232000e+02
52 2624     5.380000e+02 2.270000e+02
52 2625     5.376000e+02 2.268000e+02
52 2626     5.371200e+02 2.260800e+02
52 2627     5.391360e+02 2.260224e+02
52 2628     3.956429e+02 2.264371e+02
52 2629     5.349889e+02 2.156544e+02
52 2630     3.912000e+02 2.172000e+02
52 2631     5.374772e+02 2.090189e+02
52 2632     4.458240e+02 2.211840e+02
52 2633     3.420000e+02 2.130000e+02
52 2634     5.822670e+02 2.040423e+02
52 2635     5.803200e+02 2.044800e+02
52 2636     2.293236e+02 1.863254e+02
52 2637     3.680640e+02 1.779840e+02
52 2638     5.330000e+02 1.780000e+02
52 2639     2.210000e+02 1.740000e+02
52 2640     4.458241e+02 1.347840e+02
52 2647     4.449600e+02 3.153600e+02
52 2648     4.458241e+02 3.151873e+02
52 2649     4.443145e+02 3.117368e+02
52 2650     3.672000e+02 3.096000e+02
52 2651     4.112640e+02 2.937600e+02
52 2652     4.524000e+02 2.832000e+02
52 2653     1.935360e+02 3.006720e+02
52 2654     4.205262e+02 2.413671e+02
52 2655     4.013163e+02 2.293236e+02
52 2656     3.950000e+02 1.930000e+02
52 2657     5.011200e+02 1.828800e+02
52 2660     5.135894e+02 2.090189e+02
52 2661     5.123950e+02 2.078245e+02
52 2662     5.150823e+02 2.090189e+02
52 2664     5.166721e+02 2.090880e+02
52 2666     3.060000e+02 1.512000e+02
52 2667     1.804032e+02 1.658880e+02
52 2669     4.440960e+02 1.347840e+02
52 2670     2.490000e+02 3.810000e+02
52 2671     2.298240e+02 3.732480e+02
52 2672     3.732481e+02 2.956125e+02
52 2680     3.475686e+02 1.576600e+02
52 2681     5.583791e+02 1.761731e+02
52 2682     5.610000e+02 1.740000e+02
52 2683     5.822670e+02 1.692058e+02
52 2684     5.400000e+02 8.064000e+01
52 2685     5.840640e+02 1.693440e+02
52 2686     5.673371e+02 1.224254e+02
52 2687     1.188000e+02 1.296000e+02
52 2688     4.272000e+02 8.160001e+01
52 2689     4.765631e+02 1.254114e+02
52 2690     2.220000e+02 9.300000e+01
52 2691     5.702401e+02 1.223424e+02
52 2692     2.903040e+02 7.776001e+01
52 2693     2.966400e+02 8.496001e+01
52 2694     3.940000e+02 9.100000e+01
52 2695     3.856897e+02 8.957953e+01
52 2696     1.361609e+02 7.524681e+01
52 2828     1.716941e+02 1.692058e+02
52 2832     1.848000e+02 1.068000e+02
52 2835     1.804032e+02 1.990656e+02
52 2838     7.488000e+01 7.488000e+01
52 2839     5.500000e+01 1.390000e+02
52 2844     7.216129e+01 7.216129e+01
52 2847     3.480000e+01 1.524000e+02
52 2860     7.100000e+01 3.700000e+01
52 2864     2.491200e+02 3.268800e+02
52 2881     2.347200e+02 1.857600e+02
52 2882     3.456000e+01 1.520640e+02
52 2883     2.832000e+02 3.384000e+02
52 2890     1.886400e+02 9.936000e+01
52 2891     3.642901e+02 1.522852e+02
52 2892     5.410000e+02 1.850000e+02
53 43     3.974400e+02 3.254400e+02
53 51     3.542400e+02 1.676160e+02
53 67     5.806081e+02 2.301696e+02
53 664     4.304794e+02 2.065306e+02
53 683     2.239488e+02 3.045704e+02
53 713     5.457600e+02 3.542400e+02
53 723     4.640000e+02 3.000000e+02
53 738     2.229120e+02 3.058560e+02
53 739     2.808000e+02 2.217600e+02
53 743     1.658880e+02 2.643840e+02
53 763     2.799360e+02 3.697920e+02
53 765     3.663360e+02 2.954880e+02
53 770     5.803200e+02 2.304000e+02
53 777     5.500000e+02 3.170000e+02
53 808     4.500000e+02 2.580000e+02
53 814     4.420800e+02 2.188800e+02
53 819     4.440000e+02 2.080000e+02
53 860     5.512321e+02 3.404160e+02
53 912     2.239488e+02 3.048192e+02
53 967     4.959360e+02 2.885760e+02
53 978     5.376000e+02 3.120000e+02
53 979     5.374081e+02 3.127680e+02
53 981     5.380000e+02 3.120000e+02
53 989     5.650000e+02 2.570000e+02
53 993     5.640000e+02 2.568000e+02
53 999     4.809600e+02 3.758400e+02
53 1003     3.480000e+02 3.680000e+02
53 1013     4.354561e+02 1.318810e+02
53 1018     5.391360e+02 2.550528e+02
53 1020     5.030000e+02 2.860000e+02
53 1035     2.937600e+02 3.355200e+02
53 1041     3.818880e+02 1.935360e+02
53 1042     3.224863e+02 2.747106e+02
53 1043     3.545857e+02 1.658880e+02
53 1059     3.816000e+02 1.932000e+02
53 1070     2.866545e+02 2.567947e+02
53 1092     4.210000e+02 1.550000e+02
53 1094     4.199041e+02 1.555200e+02
53 1096     3.877632e+02 1.534464e+02
53 1099     3.870720e+02 1.537920e+02
53 1118     2.851200e+02 1.728000e+02
53 1119     2.851200e+02 1.728000e+02
53 1120     2.799360e+02 1.617408e+02
53 1121     2.937600e+02 1.281600e+02
53 1122     3.000000e+02 1.430000e+02
53 1125     1.672151e+02 2.657526e+02
53 1137     2.790000e+02 1.940000e+02
53 1141     1.269043e+02 1.791591e+02
53 1143     1.520000e+02 1.220000e+02
53 1145     5.971969e+01 1.134674e+02
53 1147     4.092000e+02 2.484000e+02
53 1155     2.885760e+02 2.574720e+02
53 1156     2.938209e+02 2.185741e+02
53 1158     2.940000e+02 3.360000e+02
53 1162     5.235840e+02 1.624320e+02
53 1164     5.227200e+02 1.598400e+02
53 1182     1.534464e+02 1.223424e+02
53 1191     1.656000e+02 2.640000e+02
53 1201     1.296000e+02 1.756800e+02
53 1202     1.918080e+02 1.572480e+02
53 1204     1.960000e+02 1.510000e+02
53 1210     6.300000e+01 1.150000e+02
53 1218     2.073600e+02 3.484800e+02
53 1219     3.628801e+02 2.820096e+02
53 1228     1.745280e+02 2.142720e+02
53 1230     4.423680e+02 1.779840e+02
53 1235     3.600000e+01 1.252800e+02
53 1245     2.800000e+02 3.700000e+02
53 1249     2.268000e+02 2.748000e+02
53 1258     4.877108e+02 1.517875e+02
53 1259     3.587328e+02 2.633472e+02
53 1263     4.406400e+02 2.073600e+02
53 1273     3.160167e+02 2.339021e+02
53 1277     2.808000e+02 2.232000e+02
53 1290     4.464000e+01 2.073600e+02
53 1292     3.840000e+02 1.020000e+02
53 1298     2.956125e+02 3.344303e+02
53 1299     3.355200e+02 2.289600e+02
53 1305     2.989440e+02 1.451520e+02
53 1313     3.530000e+02 9.900000e+01
53 1314     3.542400e+02 1.008000e+02
53 1315     3.558298e+02 9.953281e+01
53 1316     6.220801e+01 1.140480e+02
53 1320     1.716941e+02 2.189722e+02
53 1326     6.192000e+01 1.137600e+02
53 1340     2.750400e+02 2.433600e+02
53 1343     2.716416e+02 2.426112e+02
53 1348     2.799360e+02 2.218752e+02
53 1353     1.212000e+02 1.560000e+02
53 1354     1.524000e+02 1.224000e+02
53 1357     3.608065e+02 7.464961e+01
53 1363     2.239488e+02 3.060634e+02
53 1368     3.400000e+01 1.250000e+02
53 1373     2.232000e+02 3.060000e+02
53 1378     3.196800e+02 2.678400e+02
53 1382     2.730240e+02 2.436480e+02
53 1398     2.030000e+02 2.010000e+02
53 1411     2.090189e+02 2.115072e+02
53 1444     2.405376e+02 2.135808e+02
53 1445     1.731871e+02 2.209629e+02
53 1447     2.926265e+02 1.343693e+02
53 1448     8.784000e+01 1.728000e+02
53 1449     1.200000e+02 1.540000e+02
53 1452     2.687386e+02 2.811802e+02
53 1454     2.056320e+02 2.021760e+02
53 1463     4.230145e+02 1.716941e+02
53 1466     2.229120e+02 3.542400e+02
53 1467     2.244000e+02 3.540000e+02
53 1510     1.320000e+02 1.128000e+02
53 1540     4.400000e+01 2.080000e+02
53 1555     1.310000e+02 1.770000e+02
53 1715     3.851920e+02 1.552712e+02
53 1769     2.292000e+02 1.572000e+02
53 1790     2.177280e+02 3.801600e+02
53 1800     3.941500e+02 1.552712e+02
53 1862     2.687386e+02 2.400732e+02
53 1867     3.135284e+02 2.329068e+02
53 1869     2.329068e+02 2.388788e+02
53 1889     2.160000e+02 1.540800e+02
53 1901     3.931546e+02 1.542759e+02
53 1967     4.371482e+02 1.289945e+02
53 1968     4.524000e+02 1.548000e+02
53 1969     4.210238e+02 1.702011e+02
53 1970     1.584000e+02 3.684000e+02
53 2011     2.090189e+02 1.015235e+02
53 2072     2.937600e+02 3.352320e+02
53 2086     2.903040e+02 2.712960e+02
53 2160     2.040000e+02 2.016000e+02
53 2168     1.330000e+02 4.160000e+02
53 2169     1.728000e+02 4.164480e+02
53 2170     1.731871e+02 4.150518e+02
53 2227     2.793600e+02 3.700800e+02
53 2243     2.904000e+02 2.712000e+02
53 2245     2.044800e+02 2.016000e+02
53 2247     3.977332e+02 3.368191e+02
53 2252     1.584000e+02 3.686400e+02
53 2261     2.218752e+02 3.545857e+02
53 2265     2.073600e+02 3.490560e+02
53 2279     1.740000e+02 4.164000e+02
53 2319     2.304000e+02 3.758400e+02
53 2323     2.232000e+02 3.542400e+02
53 2358     2.189722e+02 2.463437e+02
53 2365     3.672761e+02 2.985985e+02
53 2379     2.836685e+02 2.513204e+02
53 2389     2.580000e+02 2.090000e+02
53 2390     2.508227e+02 2.060329e+02
53 2394     3.753217e+02 4.126465e+02
53 2395     4.200000e+02 4.080000e+02
53 2397     3.900000e+02 3.972000e+02
53 2398     3.888000e+02 3.974400e+02
53 2399     3.939840e+02 3.905280e+02
53 2400     3.250000e+02 3.760000e+02
53 2401     3.672000e+02 3.660000e+02
53 2402     3.672000e+02 3.657600e+02
53 2403     4.704000e+02 4.308000e+02
53 2404     4.707073e+02 4.292353e+02
53 2405     4.702925e+02 4.304794e+02
53 2406     2.940000e+02 3.670000e+02
53 2408     4.717856e+02 4.180378e+02
53 2411     3.096000e+02 4.492800e+02
53 2417     3.336000e+02 3.900000e+02
53 2418     3.340800e+02 3.888000e+02
53 2420     3.421440e+02 3.870720e+02
53 2421     3.682714e+02 3.657831e+02
53 2428     3.877632e+02 3.545857e+02
53 2430     3.931546e+02 3.284583e+02
53 2438     2.177280e+02 3.794688e+02
53 2457     1.741824e+02 4.147201e+02
53 2459     2.094336e+02 4.292353e+02
53 2460     1.915200e+02 4.219200e+02
53 2461     1.920000e+02 4.230000e+02
53 2463     1.918080e+02 4.233600e+02
53 2465     2.090189e+02 4.279911e+02
53 2469     2.764800e+02 2.833920e+02
53 2470     3.628800e+02 2.851200e+02
53 2471     3.628800e+02 2.833920e+02
53 2473     4.089600e+02 2.476800e+02
53 2487     1.911030e+02 4.210238e+02
53 2519     2.894400e+02 2.577600e+02
53 2545     3.359232e+02 4.255028e+02
53 2548     3.630000e+02 4.230000e+02
53 2549     3.632948e+02 4.180378e+02
53 2550     3.553322e+02 4.210238e+02
53 2553     3.096000e+02 4.488000e+02
53 2554     3.100000e+02 4.490000e+02
53 2555     1.741824e+02 4.155495e+02
53 2559     2.606400e+02 4.507200e+02
53 2570     3.255552e+02 3.711744e+02
53 2571     3.234817e+02 3.657831e+02
53 2574     3.359232e+02 3.587328e+02
53 2575     1.716941e+02 3.483648e+02
53 2603     2.059200e+02 4.320000e+02
53 2604     3.355200e+02 4.248000e+02
53 2605     3.359232e+02 4.250881e+02
53 2606     3.348000e+02 4.248000e+02
53 2607     3.352320e+02 4.250880e+02
53 2608     3.768000e+02 4.140000e+02
53 2609     3.758400e+02 4.132800e+02
53 2610     3.749760e+02 4.147200e+02
53 2613     4.802458e+02 3.757364e+02
53 2614     4.810753e+02 3.753217e+02
53 2615     4.803840e+02 3.767040e+02
53 2616     4.807435e+02 3.762341e+02
53 2617     4.837295e+02 3.762341e+02
53 2618     5.160000e+02 3.288000e+02
53 2619     5.155200e+02 3.297600e+02
53 2620     5.184001e+02 3.276288e+02
53 2623     4.636800e+02 3.009600e+02
53 2624     5.020000e+02 3.090000e+02
53 2625     5.016000e+02 3.084000e+02
53 2626     5.011200e+02 3.081600e+02
53 2627     5.018113e+02 3.089664e+02
53 2628     3.670273e+02 2.965248e+02
53 2629     5.045761e+02 2.885760e+02
53 2630     3.636000e+02 2.856000e+02
53 2631     5.046314e+02 2.896405e+02
53 2632     4.155495e+02 2.911335e+02
53 2633     3.220000e+02 2.760000e+02
53 2634     5.474305e+02 2.886452e+02
53 2635     5.474305e+02 2.861568e+02
53 2636     2.185741e+02 2.436564e+02
53 2639     2.172000e+02 2.280000e+02
53 2640     4.292353e+02 2.052864e+02
53 2641     1.660000e+02 2.640000e+02
53 2642     4.727809e+02 2.587853e+02
53 2643     3.160167e+02 2.662503e+02
53 2644     5.349889e+02 2.633472e+02
53 2645     5.847553e+02 2.488320e+02
53 2646     2.861568e+02 2.198016e+02
53 2647     3.972000e+02 3.888000e+02
53 2648     3.939841e+02 3.877632e+02
53 2649     3.931546e+02 3.881780e+02
53 2651     3.680640e+02 3.646080e+02
53 2652     4.060000e+02 3.600000e+02
53 2653     1.710720e+02 3.507840e+02
53 2655     3.726509e+02 2.974041e+02
53 2657     4.723200e+02 2.592000e+02
53 2658     4.727809e+02 2.571264e+02
53 2659     4.717440e+02 2.592000e+02
53 2660     4.852225e+02 2.861568e+02
53 2662     4.827342e+02 2.861568e+02
53 2663     5.001524e+02 2.562970e+02
53 2665     2.808000e+02 2.508000e+02
53 2666     2.960000e+02 2.140000e+02
53 2669     4.285440e+02 2.056320e+02
53 2672     3.334349e+02 3.608065e+02
53 2673     2.221573e+02 3.547350e+02
